ts,ticker,model,n,errors,error_rate,ttft_p50,ttft_p95,ttft_p99,total_p50,total_p95,total_p99,tok_per_sec,provider,date,hour_utc,ttft_tail_ratio
2026-07-17T22:03:49.624682+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,232.8,321.3,321.3,420.7,520.8,520.8,105.8,groq,2026-07-17,22,1.38
2026-07-17T22:03:54.875675+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,224.0,311.2,311.2,353.4,391.9,391.9,138.6,groq,2026-07-17,22,1.389
2026-07-17T22:04:01.408518+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,380.6,687.8,687.8,459.3,756.0,756.0,165.3,groq,2026-07-17,22,1.807
2026-07-17T22:04:06.127704+00:00,QWEN,qwen/qwen3-32b,6,0,0.0,266.4,273.4,273.4,393.5,418.3,418.3,162.2,groq,2026-07-17,22,1.026
2026-07-17T22:05:11.168384+00:00,CBRS,gpt-oss-120b,8,2,0.25,285.2,517.9,517.9,295.0,518.6,518.6,257.8,cerebras,2026-07-17,22,1.816
2026-07-17T23:05:27.938914+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,220.3,287.2,287.2,390.0,438.7,438.7,117.5,groq,2026-07-17,23,1.304
2026-07-17T23:05:32.395468+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,120.5,236.9,236.9,239.2,339.1,339.1,190.6,groq,2026-07-17,23,1.966
2026-07-17T23:05:37.407167+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,209.8,430.7,430.7,277.0,503.0,503.0,228.9,groq,2026-07-17,23,2.053
2026-07-17T23:06:41.241514+00:00,CBRS,gpt-oss-120b,8,2,0.25,180.1,206.1,206.1,201.4,229.2,229.2,463.3,cerebras,2026-07-17,23,1.144
2026-07-18T00:07:21.037784+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,179.2,286.7,286.7,369.6,472.3,472.3,136.6,groq,2026-07-18,0,1.6
2026-07-18T00:07:25.286236+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,143.1,184.5,184.5,227.1,401.7,401.7,201.3,groq,2026-07-18,0,1.289
2026-07-18T00:07:32.331356+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,258.2,1111.7,1111.7,325.8,1175.1,1175.1,157.2,groq,2026-07-18,0,4.306
2026-07-18T00:07:34.912151+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-18,0,
2026-07-18T00:07:48.713354+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1630.9,1733.7,1733.7,1630.9,1733.7,1733.7,5.8,google,2026-07-18,0,1.063
2026-07-18T00:08:51.804136+00:00,CBRS,gpt-oss-120b,8,2,0.25,124.8,170.8,170.8,139.9,195.9,195.9,606.3,cerebras,2026-07-18,0,1.369
2026-07-18T00:09:06.371926+00:00,OPRT,google/gemma-4-31b-it:free,6,5,0.8333,2634.6,2634.6,2634.6,3193.7,3193.7,3193.7,10.3,openrouter,2026-07-18,0,1.0
2026-07-18T04:11:36.641856+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,257.5,426.0,426.0,433.9,548.2,548.2,102.5,groq,2026-07-18,4,1.654
2026-07-18T04:11:41.149201+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,136.5,228.8,228.8,217.7,343.1,343.1,190.3,groq,2026-07-18,4,1.676
2026-07-18T04:11:46.936933+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,319.8,461.1,461.1,391.7,542.6,542.6,215.7,groq,2026-07-18,4,1.442
2026-07-18T04:11:49.522704+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-18,4,
2026-07-18T04:12:53.780981+00:00,CBRS,gpt-oss-120b,8,2,0.25,228.1,440.3,440.3,241.0,455.3,455.3,266.1,cerebras,2026-07-18,4,1.93
2026-07-18T04:13:08.961760+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-07-18,4,
2026-07-18T07:06:12.143135+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,194.9,509.0,509.0,344.1,886.1,886.1,112.6,groq,2026-07-18,7,2.612
2026-07-18T07:06:16.657956+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,101.6,397.5,397.5,239.0,482.6,482.6,157.1,groq,2026-07-18,7,3.912
2026-07-18T07:06:21.820848+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,282.8,425.5,425.5,354.8,498.0,498.0,228.6,groq,2026-07-18,7,1.505
2026-07-18T07:07:24.929532+00:00,CBRS,gpt-oss-120b,8,2,0.25,124.4,164.8,164.8,137.7,172.3,172.3,593.7,cerebras,2026-07-18,7,1.325
2026-07-18T08:57:56.641738+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,170.7,268.5,268.5,345.4,444.6,444.6,142.6,groq,2026-07-18,8,1.573
2026-07-18T08:58:00.327356+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,50.8,151.9,151.9,175.4,278.1,278.1,276.3,groq,2026-07-18,8,2.99
2026-07-18T08:58:05.786631+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,213.2,698.4,698.4,278.3,767.4,767.4,200.5,groq,2026-07-18,8,3.276
2026-07-18T08:58:08.038266+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-18,8,
2026-07-18T08:59:11.953670+00:00,CBRS,gpt-oss-120b,8,2,0.25,153.6,630.4,630.4,163.8,638.2,638.2,329.3,cerebras,2026-07-18,8,4.104
2026-07-18T08:59:24.986926+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-07-18,8,
2026-07-18T10:36:59.712021+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,166.3,273.7,273.7,347.7,442.0,442.0,124.0,groq,2026-07-18,10,1.646
2026-07-18T10:37:04.435955+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,160.7,278.6,278.6,295.8,375.0,375.0,171.7,groq,2026-07-18,10,1.734
2026-07-18T10:37:09.517793+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,219.8,349.2,349.2,295.1,418.3,418.3,253.5,groq,2026-07-18,10,1.589
2026-07-18T10:37:11.951206+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-18,10,
2026-07-18T10:38:16.090765+00:00,CBRS,gpt-oss-120b,8,2,0.25,188.6,448.4,448.4,199.3,471.3,471.3,307.2,cerebras,2026-07-18,10,2.378
2026-07-18T12:01:50.785970+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,225.3,241.2,241.2,389.0,445.1,445.1,121.7,groq,2026-07-18,12,1.071
2026-07-18T12:01:55.115356+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,120.1,242.8,242.8,221.2,342.5,342.5,201.0,groq,2026-07-18,12,2.022
2026-07-18T12:02:00.095854+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,198.8,359.0,359.0,278.6,443.9,443.9,287.2,groq,2026-07-18,12,1.806
2026-07-18T12:02:02.399429+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-18,12,
2026-07-18T12:02:16.272865+00:00,GMNI,gemini-2.5-flash,6,6,1.0,,,,,,,,google,2026-07-18,12,
2026-07-18T12:03:20.129140+00:00,CBRS,gpt-oss-120b,8,2,0.25,192.7,366.8,366.8,212.5,368.5,368.5,340.5,cerebras,2026-07-18,12,1.903
2026-07-18T12:03:34.169718+00:00,OPRT,google/gemma-4-31b-it:free,6,1,0.1667,943.6,1476.0,1476.0,1648.9,2148.3,2148.3,21.8,openrouter,2026-07-18,12,1.564
2026-07-18T13:43:53.033290+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,130.9,238.5,238.5,311.9,400.8,400.8,132.8,groq,2026-07-18,13,1.822
2026-07-18T13:43:57.539504+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,111.9,125.4,125.4,233.1,286.3,286.3,212.4,groq,2026-07-18,13,1.121
2026-07-18T13:44:02.754139+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,185.3,437.1,437.1,286.5,508.7,508.7,278.8,groq,2026-07-18,13,2.359
2026-07-18T13:45:07.375934+00:00,CBRS,gpt-oss-120b,8,2,0.25,174.3,673.8,673.8,201.5,695.5,695.5,265.0,cerebras,2026-07-18,13,3.866
2026-07-18T15:10:08.771606+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,197.9,203.1,203.1,381.1,500.3,500.3,120.8,groq,2026-07-18,15,1.026
2026-07-18T15:10:12.797558+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,85.8,117.8,117.8,178.1,387.0,387.0,236.0,groq,2026-07-18,15,1.373
2026-07-18T15:10:19.156000+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,241.6,729.5,729.5,308.6,1357.4,1357.4,152.8,groq,2026-07-18,15,3.019
2026-07-18T15:11:23.093763+00:00,CBRS,gpt-oss-120b,8,2,0.25,146.7,492.7,492.7,168.9,513.5,513.5,363.8,cerebras,2026-07-18,15,3.359
2026-07-18T17:10:07.895714+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,224.3,248.5,248.5,389.1,433.5,433.5,126.4,groq,2026-07-18,17,1.108
2026-07-18T17:10:12.850347+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,124.8,392.6,392.6,261.8,525.4,525.4,164.6,groq,2026-07-18,17,3.146
2026-07-18T17:10:17.780289+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,163.2,438.2,438.2,239.7,518.1,518.1,279.3,groq,2026-07-18,17,2.685
2026-07-18T17:11:21.689765+00:00,CBRS,gpt-oss-120b,8,2,0.25,174.6,228.0,228.0,189.1,244.9,244.9,467.3,cerebras,2026-07-18,17,1.306
2026-07-18T19:20:30.180689+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,119.7,220.4,220.4,285.0,413.2,413.2,143.2,groq,2026-07-18,19,1.841
2026-07-18T19:20:34.656906+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,77.7,598.7,598.7,189.3,685.8,685.8,196.4,groq,2026-07-18,19,7.705
2026-07-18T19:20:41.625627+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,460.6,564.3,564.3,529.8,816.0,816.0,181.6,groq,2026-07-18,19,1.225
2026-07-18T19:21:45.394313+00:00,CBRS,gpt-oss-120b,8,2,0.25,145.2,305.0,305.0,164.5,316.2,316.2,473.2,cerebras,2026-07-18,19,2.101
2026-07-18T21:01:51.186510+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,218.3,227.9,227.9,356.9,390.1,390.1,132.6,groq,2026-07-18,21,1.044
2026-07-18T21:01:55.310198+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,104.9,210.3,210.3,215.8,320.1,320.1,222.6,groq,2026-07-18,21,2.005
2026-07-18T21:01:59.769874+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,130.5,337.5,337.5,201.4,401.1,401.1,296.4,groq,2026-07-18,21,2.586
2026-07-18T21:03:03.578331+00:00,CBRS,gpt-oss-120b,8,2,0.25,171.3,307.8,307.8,196.8,322.6,322.6,390.3,cerebras,2026-07-18,21,1.797
2026-07-18T22:03:03.113870+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,84.4,252.7,252.7,245.7,411.9,411.9,164.8,groq,2026-07-18,22,2.994
2026-07-18T22:03:07.149779+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,103.3,117.9,117.9,214.4,256.2,256.2,238.5,groq,2026-07-18,22,1.141
2026-07-18T22:03:12.702186+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,286.8,437.1,437.1,384.6,512.7,512.7,231.2,groq,2026-07-18,22,1.524
2026-07-18T22:03:15.285482+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-18,22,
2026-07-18T22:04:18.936147+00:00,CBRS,gpt-oss-120b,8,2,0.25,163.6,209.7,209.7,182.9,211.3,211.3,475.1,cerebras,2026-07-18,22,1.282
2026-07-18T23:05:48.059100+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,257.3,274.2,274.2,397.7,422.4,422.4,119.6,groq,2026-07-18,23,1.066
2026-07-18T23:05:52.265546+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,162.4,178.8,178.8,274.8,298.7,298.7,189.3,groq,2026-07-18,23,1.101
2026-07-18T23:05:57.529151+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,208.0,516.5,516.5,285.8,606.3,606.3,223.9,groq,2026-07-18,23,2.483
2026-07-18T23:07:01.134192+00:00,CBRS,gpt-oss-120b,8,2,0.25,196.7,525.3,525.3,212.2,540.0,540.0,336.6,cerebras,2026-07-18,23,2.671
2026-07-19T00:08:43.653277+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,225.7,231.7,231.7,381.4,411.0,411.0,127.4,groq,2026-07-19,0,1.027
2026-07-19T00:08:48.196923+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,118.7,139.5,139.5,221.1,343.8,343.8,200.0,groq,2026-07-19,0,1.175
2026-07-19T00:08:53.845968+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,275.3,475.0,475.0,353.0,542.2,542.2,217.3,groq,2026-07-19,0,1.725
2026-07-19T00:08:56.397652+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-19,0,
2026-07-19T00:09:11.000458+00:00,GMNI,gemini-2.5-flash,6,3,0.5,1580.9,2102.7,2102.7,1580.9,2102.7,2102.7,5.1,google,2026-07-19,0,1.33
2026-07-19T00:10:15.545852+00:00,CBRS,gpt-oss-120b,8,2,0.25,209.9,590.2,590.2,229.2,597.1,597.1,328.3,cerebras,2026-07-19,0,2.812
2026-07-19T00:10:30.178096+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-07-19,0,
2026-07-19T04:32:02.609739+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,168.9,292.1,292.1,332.1,482.9,482.9,124.4,groq,2026-07-19,4,1.729
2026-07-19T04:32:06.990596+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,166.0,267.2,267.2,287.0,362.8,362.8,160.9,groq,2026-07-19,4,1.61
2026-07-19T04:32:11.561935+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,226.7,320.6,320.6,306.4,397.9,397.9,233.9,groq,2026-07-19,4,1.414
2026-07-19T04:32:13.601008+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-19,4,
2026-07-19T04:33:17.020799+00:00,CBRS,gpt-oss-120b,8,2,0.25,197.5,370.3,370.3,209.0,375.3,375.3,422.7,cerebras,2026-07-19,4,1.875
2026-07-19T04:33:36.462528+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-07-19,4,
2026-07-19T07:34:52.164948+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,136.5,236.5,236.5,352.2,433.9,433.9,130.4,groq,2026-07-19,7,1.733
2026-07-19T07:34:56.140756+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,116.8,142.7,142.7,202.8,257.1,257.1,225.5,groq,2026-07-19,7,1.222
2026-07-19T07:35:00.643523+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,181.8,219.7,219.7,248.7,296.6,296.6,322.4,groq,2026-07-19,7,1.208
2026-07-19T07:36:04.448610+00:00,CBRS,gpt-oss-120b,8,2,0.25,190.5,301.9,301.9,207.8,312.2,312.2,372.0,cerebras,2026-07-19,7,1.585
2026-07-19T09:59:54.901134+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,107.3,608.4,608.4,301.2,638.4,638.4,128.0,groq,2026-07-19,9,5.67
2026-07-19T09:59:59.245595+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,155.2,194.2,194.2,247.5,321.3,321.3,187.2,groq,2026-07-19,9,1.251
2026-07-19T10:00:06.275676+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,284.3,1807.5,1807.5,347.1,1871.8,1871.8,135.8,groq,2026-07-19,10,6.358
2026-07-19T10:01:09.770351+00:00,CBRS,gpt-oss-120b,8,2,0.25,136.8,165.2,165.2,156.0,179.9,179.9,715.6,cerebras,2026-07-19,10,1.208
2026-07-19T11:20:05.853649+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,135.5,231.8,231.8,297.7,454.9,454.9,133.5,groq,2026-07-19,11,1.711
2026-07-19T11:20:10.764802+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,125.2,225.0,225.0,295.7,357.7,357.7,179.6,groq,2026-07-19,11,1.797
2026-07-19T11:20:15.765426+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,223.8,348.5,348.5,302.8,415.9,415.9,300.6,groq,2026-07-19,11,1.557
2026-07-19T11:21:20.371771+00:00,CBRS,gpt-oss-120b,8,2,0.25,271.2,580.2,580.2,280.5,596.7,596.7,353.6,cerebras,2026-07-19,11,2.139
2026-07-19T13:47:39.607247+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,209.4,288.9,288.9,397.4,465.3,465.3,127.6,groq,2026-07-19,13,1.38
2026-07-19T13:47:44.059435+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,165.5,331.8,331.8,251.0,431.2,431.2,157.9,groq,2026-07-19,13,2.005
2026-07-19T13:47:49.285695+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,271.5,339.2,339.2,357.8,471.9,471.9,241.8,groq,2026-07-19,13,1.249
2026-07-19T13:48:52.554388+00:00,CBRS,gpt-oss-120b,8,2,0.25,143.8,292.0,292.0,160.5,301.2,301.2,561.7,cerebras,2026-07-19,13,2.031
2026-07-19T15:10:48.528930+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,267.2,1231.3,1231.3,429.4,1399.4,1399.4,82.0,groq,2026-07-19,15,4.608
2026-07-19T15:10:52.687373+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,164.2,264.2,264.2,308.2,353.5,353.5,159.6,groq,2026-07-19,15,1.609
2026-07-19T15:10:57.330627+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,260.5,341.5,341.5,343.6,401.9,401.9,207.3,groq,2026-07-19,15,1.311
2026-07-19T15:12:00.679826+00:00,CBRS,gpt-oss-120b,8,2,0.25,200.7,241.4,241.4,219.9,376.1,376.1,385.3,cerebras,2026-07-19,15,1.203
2026-07-19T17:12:08.808965+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,132.9,265.8,265.8,306.4,453.6,453.6,128.0,groq,2026-07-19,17,2.0
2026-07-19T17:12:12.827149+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,84.2,166.2,166.2,187.7,257.5,257.5,260.8,groq,2026-07-19,17,1.974
2026-07-19T17:12:18.153167+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,219.4,343.8,343.8,283.5,413.5,413.5,217.7,groq,2026-07-19,17,1.567
2026-07-19T17:13:21.618402+00:00,CBRS,gpt-oss-120b,8,2,0.25,132.5,175.3,175.3,153.7,201.7,201.7,606.5,cerebras,2026-07-19,17,1.323
2026-07-19T19:21:57.874198+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,185.6,392.8,392.8,366.0,499.2,499.2,132.0,groq,2026-07-19,19,2.116
2026-07-19T19:22:01.919011+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,99.8,142.3,142.3,229.4,287.7,287.7,227.4,groq,2026-07-19,19,1.426
2026-07-19T19:22:07.109490+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,238.4,398.0,398.0,309.4,481.9,481.9,218.7,groq,2026-07-19,19,1.669
2026-07-19T19:23:10.677372+00:00,CBRS,gpt-oss-120b,8,2,0.25,137.1,213.1,213.1,153.9,233.6,233.6,613.1,cerebras,2026-07-19,19,1.554
2026-07-19T21:04:04.536826+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,193.5,334.7,334.7,394.4,516.5,516.5,126.6,groq,2026-07-19,21,1.73
2026-07-19T21:04:08.846855+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,102.8,153.8,153.8,200.3,459.1,459.1,211.3,groq,2026-07-19,21,1.496
2026-07-19T21:04:14.543207+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,262.5,575.3,575.3,347.1,639.2,639.2,182.4,groq,2026-07-19,21,2.192
2026-07-19T21:05:18.216242+00:00,CBRS,gpt-oss-120b,8,2,0.25,138.4,260.8,260.8,159.3,279.4,279.4,479.6,cerebras,2026-07-19,21,1.884
2026-07-19T22:07:06.291021+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,117.5,214.0,214.0,290.8,560.8,560.8,144.8,groq,2026-07-19,22,1.821
2026-07-19T22:07:10.210995+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,78.6,84.8,84.8,161.7,261.1,261.1,235.0,groq,2026-07-19,22,1.079
2026-07-19T22:07:16.074315+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,292.6,793.0,793.0,366.2,857.5,857.5,186.3,groq,2026-07-19,22,2.71
2026-07-19T22:07:18.636968+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-19,22,
2026-07-19T22:08:22.058397+00:00,CBRS,gpt-oss-120b,8,2,0.25,128.3,180.9,180.9,142.9,186.2,186.2,656.0,cerebras,2026-07-19,22,1.41
2026-07-19T23:10:58.785116+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,206.3,357.9,357.9,356.4,544.8,544.8,124.3,groq,2026-07-19,23,1.735
2026-07-19T23:11:03.403155+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,100.2,165.8,165.8,236.6,342.6,342.6,193.4,groq,2026-07-19,23,1.655
2026-07-19T23:11:08.951935+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,262.7,851.8,851.8,333.6,857.0,857.0,192.9,groq,2026-07-19,23,3.242
2026-07-19T23:12:12.858981+00:00,CBRS,gpt-oss-120b,8,2,0.25,150.7,269.6,269.6,174.3,280.6,280.6,411.0,cerebras,2026-07-19,23,1.789
2026-07-20T03:58:37.219724+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,124.3,318.0,318.0,289.6,486.6,486.6,128.5,groq,2026-07-20,3,2.558
2026-07-20T03:58:41.672584+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,118.8,229.5,229.5,220.4,301.3,301.3,206.8,groq,2026-07-20,3,1.932
2026-07-20T03:58:47.332305+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,303.1,393.5,393.5,378.9,467.7,467.7,254.2,groq,2026-07-20,3,1.298
2026-07-20T03:59:51.291456+00:00,CBRS,gpt-oss-120b,8,2,0.25,189.4,294.8,294.8,202.7,312.2,312.2,343.7,cerebras,2026-07-20,3,1.556
2026-07-20T07:24:30.518262+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,225.5,247.1,247.1,391.9,438.4,438.4,117.7,groq,2026-07-20,7,1.096
2026-07-20T07:24:34.815663+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,117.9,345.3,345.3,232.4,419.9,419.9,185.9,groq,2026-07-20,7,2.929
2026-07-20T07:24:40.371414+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,276.7,474.4,474.4,344.9,574.5,574.5,248.3,groq,2026-07-20,7,1.714
2026-07-20T07:25:43.995612+00:00,CBRS,gpt-oss-120b,8,2,0.25,187.0,194.9,194.9,212.4,237.4,237.4,392.7,cerebras,2026-07-20,7,1.042
2026-07-20T11:10:52.678469+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,255.9,279.9,279.9,423.0,478.5,478.5,111.8,groq,2026-07-20,11,1.094
2026-07-20T11:10:56.070227+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,145.2,181.0,181.0,228.7,280.1,280.1,191.1,groq,2026-07-20,11,1.247
2026-07-20T11:11:00.275995+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,266.9,336.7,336.7,339.2,431.3,431.3,249.2,groq,2026-07-20,11,1.262
2026-07-20T11:12:03.723057+00:00,CBRS,gpt-oss-120b,8,2,0.25,221.1,375.4,375.4,233.1,400.4,400.4,385.7,cerebras,2026-07-20,11,1.698
2026-07-20T14:30:52.823181+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,309.9,377.9,377.9,491.5,554.6,554.6,101.2,groq,2026-07-20,14,1.219
2026-07-20T14:30:56.849242+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,86.1,230.5,230.5,187.4,401.0,401.0,203.8,groq,2026-07-20,14,2.677
2026-07-20T14:31:01.946614+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,218.3,444.4,444.4,319.1,511.2,511.2,226.7,groq,2026-07-20,14,2.036
2026-07-20T14:31:04.333565+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-20,14,
2026-07-20T14:32:07.511856+00:00,CBRS,gpt-oss-120b,8,2,0.25,150.8,229.5,229.5,167.6,229.9,229.9,516.9,cerebras,2026-07-20,14,1.522
2026-07-20T16:42:00.154948+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,202.9,354.0,354.0,358.6,486.9,486.9,123.7,groq,2026-07-20,16,1.745
2026-07-20T16:42:04.348215+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,77.8,405.4,405.4,201.7,526.0,526.0,190.9,groq,2026-07-20,16,5.211
2026-07-20T16:42:09.939174+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,280.4,580.2,580.2,353.7,652.9,652.9,207.6,groq,2026-07-20,16,2.069
2026-07-20T16:42:12.215365+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-20,16,
2026-07-20T16:43:16.366594+00:00,CBRS,gpt-oss-120b,8,2,0.25,159.5,674.9,674.9,172.5,700.4,700.4,302.5,cerebras,2026-07-20,16,4.231
2026-07-20T16:43:30.492713+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-07-20,16,
2026-07-20T19:05:19.915809+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,273.0,290.4,290.4,443.7,479.4,479.4,104.0,groq,2026-07-20,19,1.064
2026-07-20T19:05:24.754819+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,170.6,296.6,296.6,284.3,421.3,421.3,160.5,groq,2026-07-20,19,1.739
2026-07-20T19:05:30.024903+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,252.1,458.3,458.3,326.0,543.8,543.8,217.5,groq,2026-07-20,19,1.818
2026-07-20T19:06:33.455348+00:00,CBRS,gpt-oss-120b,8,2,0.25,208.2,214.3,214.3,222.5,235.7,235.7,398.8,cerebras,2026-07-20,19,1.029
2026-07-20T20:39:30.585075+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,195.6,251.1,251.1,402.7,522.0,522.0,117.8,groq,2026-07-20,20,1.284
2026-07-20T20:39:34.603606+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,87.7,337.9,337.9,200.7,430.7,430.7,208.7,groq,2026-07-20,20,3.853
2026-07-20T20:39:39.923415+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,242.2,440.7,440.7,318.9,507.1,507.1,210.6,groq,2026-07-20,20,1.82
2026-07-20T20:39:42.153075+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-07-20,20,
2026-07-20T20:40:45.378910+00:00,CBRS,gpt-oss-120b,8,2,0.25,136.0,176.2,176.2,159.6,189.6,189.6,550.6,cerebras,2026-07-20,20,1.296
